Nodo,Grado
1,752.8166666666746
2,736.5166666666721
3,727.3166666666726
4,717.1000000000057
5,712.4000000000074
6,709.6833333333379
7,709.4000000000061
8,705.3333333333392
9,704.18333333334
10,703.6333333333398
11,703.5333333333407
12,702.733333333339
13,700.0333333333389
14,699.8166666666741
15,693.7333333333403
16,692.5000000000058
17,692.2833333333383
18,692.0666666666733
19,692.0166666666721
20,691.7833333333398
21,691.533333333339
22,691.1500000000051
23,689.7333333333389
24,687.31666666667
25,686.4166666666734
26,686.133333333337
27,684.8000000000053
28,684.6000000000058
29,683.9666666666722
30,683.3000000000053
31,683.0666666666724
32,681.9333333333393
33,681.5000000000058
34,680.9000000000059
35,680.6000000000078
36,680.316666666672
37,679.8333333333384
38,679.6500000000046
39,677.2666666666704
40,677.2333333333388
41,676.166666666673
42,675.7666666666734
43,674.4833333333405
44,673.9666666666703
45,673.7500000000049
46,673.5833333333384
47,673.0166666666718
48,672.716666666674
49,672.1666666666719
50,671.9000000000049
51,671.5833333333384
52,670.9166666666716
53,670.833333333342
54,670.8000000000051
55,670.7833333333388
56,670.5833333333368
57,670.3000000000043
58,670.2166666666717
59,670.2000000000066
60,670.066666666672
61,670.0000000000032
62,669.9166666666723
63,669.7666666666736
64,669.7500000000042
65,669.2166666666714
66,668.7833333333385
67,668.6833333333371
68,668.6333333333383
69,668.4666666666731
70,668.0833333333374
71,667.8166666666721
72,667.0666666666721
73,666.6166666666701
74,666.18333333334
75,666.000000000006
76,665.8166666666727
77,665.7666666666731
78,665.7666666666704
79,665.6666666666698
80,665.2833333333389
81,665.0333333333364
82,664.9166666666732
83,664.8166666666705
84,664.7000000000054
85,663.4666666666726
86,662.6000000000057
87,662.5333333333389
88,662.5333333333385
89,662.5166666666701
90,662.4666666666731
91,662.4000000000069
92,662.3500000000049
93,662.283333333338
94,661.9666666666728
95,661.8666666666708
96,660.9333333333393
97,660.7000000000063
98,660.5833333333394
99,659.4666666666706
100,659.216666666671
101,659.1166666666732
102,659.1166666666721
103,658.8500000000088
104,658.8500000000084
105,658.6833333333408
106,658.5333333333394
107,658.2166666666708
108,658.1500000000035
109,658.1166666666747
110,658.016666666675
111,657.4500000000054
112,657.1166666666716
113,657.0166666666715
114,656.5666666666714
115,656.5000000000036
116,656.100000000004
117,655.8500000000055
118,655.4833333333374
119,655.2666666666735
120,655.1000000000054
121,655.0166666666709
122,654.9000000000041
123,654.7666666666711
124,654.7000000000072
125,654.4666666666717
126,654.4000000000044
127,654.0333333333364
128,654.0166666666736
129,653.8166666666715
130,653.5500000000037
131,653.1333333333353
132,653.0000000000017
133,652.8000000000063
134,652.633333333338
135,652.6166666666704
136,652.3833333333383
137,652.3500000000048
138,652.3166666666724
139,652.216666666669
140,652.150000000004
141,652.1333333333396
142,652.0500000000046
143,652.0500000000045
144,651.9166666666695
145,651.8166666666712
146,651.616666666672
147,651.5500000000042
148,651.5500000000021
149,651.1166666666702
150,651.0000000000088
151,650.9833333333358
152,650.9333333333376
153,650.9166666666715
154,650.9000000000055
155,650.8333333333376
156,650.7000000000033
157,650.3666666666704
158,650.3500000000049
159,650.3166666666726
160,650.3000000000077
161,649.8166666666713
162,649.716666666672
163,649.4333333333348
164,649.3333333333399
165,649.1166666666703
166,649.0166666666753
167,648.8500000000043
168,648.6666666666708
169,648.6666666666705
