Nodo,Grado
1,0.20218446601941747
2,0.2002885308968502
3,0.19703540171883624
4,0.19669421487603306
5,0.19658590308370044
6,0.19613845067106192
7,0.19435370975268315
8,0.19322662955230804
9,0.19321169011906603
10,0.1928984947896565
11,0.19258631319358815
12,0.1912890385793019
13,0.19104044033330786
14,0.1907051282051282
15,0.19061784897025172
16,0.19018264840182647
17,0.1896342388829868
18,0.1891891891891892
19,0.18916054802815835
20,0.18911760254275767
21,0.18908898305084745
22,0.18907467655292426
23,0.1890603722197004
24,0.18904607005068463
25,0.188660727766873
26,0.18837630031659883
27,0.18827695321329013
28,0.18817771084337348
29,0.18782412626832018
30,0.18775356874530427
31,0.18765487722460014
32,0.18742968574214355
33,0.18723308608676106
34,0.18720503408495018
35,0.18713494084169538
36,0.1871069182389937
37,0.18707890402754904
38,0.18689701592999775
39,0.18686906453301427
40,0.18649253731343285
41,0.18646470676018503
42,0.18632567849686849
43,0.1859375
44,0.1858683525474154
45,0.18574401664932363
46,0.18571640903686087
47,0.1856060606060606
48,0.18552338530066814
49,0.18546830933649994
50,0.18538575667655785
51,0.18520714444526792
52,0.18509740019257834
53,0.18506998444790046
54,0.18502887605508664
55,0.18498778592049744
56,0.18498778592049744
57,0.18490566037735848
58,0.18478260869565216
59,0.18476894639556377
60,0.18470066518847006
61,0.18461879432624115
62,0.1845506240307215
63,0.18449612403100776
64,0.18445527015057572
65,0.18407483794932233
66,0.1839258114374034
67,0.1839258114374034
68,0.18389874162925895
69,0.1838581518540318
70,0.18383110195674562
71,0.18381757999264436
72,0.18364197530864199
73,0.18361498897869213
74,0.18358801057890098
75,0.18329177057356608
76,0.18315743183817063
77,0.18296968809488945
78,0.18284919880002926
79,0.1827823288472791
80,0.18259535291538798
81,0.18250200832542174
82,0.18242207460398568
83,0.18238213399503722
84,0.18234221087194455
85,0.18230230522322732
86,0.1822890072215333
87,0.18183802663173979
88,0.18169259851679512
89,0.18166618202965978
90,0.18158697863682605
91,0.18153421473194828
92,0.18149466192170818
93,0.1814419516445219
94,0.1812051337829019
95,0.1811263318112633
96,0.18098203939745075
97,0.18095582910934105
98,0.1808248914616498
99,0.18075949367088606
100,0.18058968058968058
101,0.180511412886449
102,0.180511412886449
103,0.18049837486457204
104,0.18045927209705373
105,0.1803030303030303
106,0.1802770163035637
107,0.18016004613942757
108,0.18016004613942757
109,0.1801081081081081
110,0.1800302571860817
111,0.18001728857513327
112,0.1799783939503061
113,0.17996543281002447
114,0.17990065510042474
115,0.17990065510042474
116,0.17960327727468736
117,0.1795903701042041
118,0.17947428899741455
119,0.17946140035906644
120,0.17946140035906644
121,0.17944851357173633
122,0.17934548586192048
123,0.17931974741676235
124,0.17930688096433953
125,0.17930688096433953
126,0.17928115359781907
127,0.17925543361308371
128,0.17925543361308371
129,0.1792425763878927
130,0.17920401577626388
131,0.17913978494623656
132,0.17885771543086174
133,0.17885771543086174
134,0.17880652547223813
135,0.17879373256063533
136,0.17879373256063533
137,0.17878094147946774
138,0.17865313125536175
139,0.1786275911365261
140,0.1786275911365261
141,0.17857653279977134
142,0.17855101457559303
143,0.17853825819818533
144,0.17853825819818533
145,0.17834713103054525
146,0.17834713103054525
147,0.17829623287671234
148,0.1782580783222769
149,0.1781818181818182
150,0.1781691145016398
151,0.17808023943561604
152,0.17802949348151315
153,0.17802949348151315
154,0.1778141454390209
155,0.1776877133105802
156,0.17754884547069272
157,0.17753623188405798
158,0.17748579545454546
159,0.17741019451938095
160,0.17739760062468943
161,0.17739760062468943
162,0.17734724292101342
163,0.17729691379921958
164,0.1772717599489253
165,0.17712098660429512
166,0.17693288020390824
167,0.1767451729259495
168,0.17669518489712224
169,0.17668269230769232
170,0.17667020148462353
171,0.17665771242754136
172,0.17658281514980215
173,0.17654539032144118
174,0.17650798135329848
175,0.1764456682906164
176,0.1764456682906164
177,0.17643321095735667
178,0.1763958495094233
179,0.1761347617705103
180,0.17607271190023252
181,0.17607271190023252
