Grado Nodal,Numero de Nodos,Proporcion de Nodos
4,4,0.0016
5,121,0.0484
6,832,0.3328
7,553,0.2212
8,346,0.1384
9,196,0.0784
10,127,0.0508
11,77,0.0308
12,75,0.03
13,36,0.0144
14,33,0.0132
15,28,0.0112
16,16,0.0064
17,17,0.0068
18,4,0.0016
19,9,0.0036
20,7,0.0028
21,3,0.0012
22,3,0.0012
23,3,0.0012
25,2,0.0008
27,1,0.0004
28,3,0.0012
29,2,0.0008
31,1,0.0004
41,1,0.0004
