Grado Nodal,Numero de Nodos,Proporcion de Nodos
4,4,0.0016
5,153,0.0612
6,1114,0.4456
7,410,0.164
8,219,0.0876
9,132,0.0528
10,108,0.0432
11,65,0.026
12,58,0.0232
13,37,0.0148
14,38,0.0152
15,40,0.016
16,20,0.008
17,27,0.0108
18,19,0.0076
19,10,0.004
20,8,0.0032
21,8,0.0032
22,6,0.0024
23,4,0.0016
24,5,0.002
25,1,0.0004
26,1,0.0004
27,4,0.0016
28,2,0.0008
29,1,0.0004
30,3,0.0012
34,2,0.0008
36,1,0.0004
