Grado Nodal,Numero de Nodos,Proporcion de Nodos
4,4,0.0016
5,152,0.0608
6,1110,0.444
7,413,0.1652
8,206,0.0824
9,138,0.0552
10,117,0.0468
11,74,0.0296
12,52,0.0208
13,51,0.0204
14,47,0.0188
15,32,0.0128
16,19,0.0076
17,16,0.0064
18,11,0.0044
19,10,0.004
20,6,0.0024
21,7,0.0028
22,7,0.0028
23,6,0.0024
24,3,0.0012
25,2,0.0008
26,3,0.0012
27,2,0.0008
28,2,0.0008
29,4,0.0016
31,1,0.0004
33,1,0.0004
34,1,0.0004
39,1,0.0004
43,1,0.0004
45,1,0.0004
