Grado Nodal,Numero de Nodos,Proporcion de Nodos
4,4,0.0016
5,143,0.0572
6,625,0.25
7,506,0.2024
8,445,0.178
9,275,0.11
10,192,0.0768
11,132,0.0528
12,78,0.0312
13,44,0.0176
14,21,0.0084
15,17,0.0068
16,7,0.0028
17,7,0.0028
19,1,0.0004
20,1,0.0004
21,1,0.0004
22,1,0.0004
